,True_uninfected
2790,C128P89ThinF_IMG_20151004_131129_cell_93.png
2791,C86P47ThinF_IMG_20150820_123717_cell_190.png
2792,C81P42ThinF_IMG_20150817_121113_cell_41.png
2793,C92P53ThinF_IMG_20150821_151722_cell_57.png
2794,C77P38ThinF_IMG_20150601_155125_cell_16.png
2795,C152P113ThinF_IMG_20151115_124032_cell_110.png
2796,C39P4thinF_original_IMG_20150622_110435_cell_32.png
2797,C88P49ThinF_IMG_20150820_150141_cell_79.png
2798,C86P47ThinF_IMG_20150820_124025_cell_71.png
2799,C81P42ThinF_IMG_20150817_120351_cell_177.png
2800,C227ThinF_IMG_20151112_135422_cell_33.png
2801,C225ThinF_IMG_20151112_113735_cell_49.png
2802,C47P8thinOriginalOlympusCX21_IMG_20150717_173554_cell_83.png
2803,C216ThinF_IMG_20151106_134733_cell_218.png
2804,C171P132ThinF_IMG_20151119_153851_cell_75.png
2805,C91P52ThinF_IMG_20150821_124504_cell_32.png
2806,C235ThinF_IMG_20151112_165055_cell_24.png
2807,C160P121ThinF_IMG_20151116_094509_cell_150.png
2808,C151P112ThinF_IMG_20151115_122342_cell_9.png
2809,C163P124ThinF_IMG_20151116_111147_cell_102.png
2810,C115P76ThinF_IMG_20150930_162315_cell_151.png
2811,C61P22N_ThinF_IMG_20150818_112626_cell_119.png
2812,C121P82ThinF_IMG_20151002_134659_cell_65.png
2813,C165P126ThinF_IMG_20151117_172859_cell_17.png
2814,C125P86ThinF_IMG_20151004_101929_cell_22.png
2815,C38P3thinF_original_IMG_20150621_112227_cell_1.png
2816,C179P140ThinF_IMG_20151127_153350_cell_110.png
2817,C134P95ThinF_IMG_20151005_121425_cell_30.png
2818,C65P26N_ThinF_IMG_20150818_154326_cell_12.png
2819,C59P20thinF_IMG_20150803_112802_cell_5.png
2820,C147P108ThinF_IMG_20151115_092900_cell_99.png
2821,C134P95ThinF_IMG_20151005_122331_cell_26.png
2822,C48P9thinF_IMG_20150721_160406_cell_194.png
2823,C238NThinF_IMG_20151207_114605_cell_151.png
2824,C13NThinF_IMG_20150614_131457_cell_57.png
2825,C202ThinF_IMG_20151015_152200_cell_117.png
2826,C220ThinF_IMG_20151106_154339_cell_64.png
2827,C4thin_original_IMG_20150608_165908_cell_111.png
2828,C157P118ThinF_IMG_20151115_162818_cell_66.png
2829,C166P127ThinF_IMG_20151117_194147_cell_197.png
2830,C183P144NThinF_IMG_20151201_222119_cell_111.png
2831,C163P124ThinF_IMG_20151116_111147_cell_51.png
2832,C80P41ThinF_IMG_20150817_111544_cell_92.png
2833,C208ThinF_IMG_20151029_155436_cell_64.png
2834,C156P117ThinF_IMG_20151115_154313_cell_265.png
2835,C63P24N_ThinF_IMG_20150818_143319_cell_107.png
2836,C147P108ThinF_IMG_20151115_103432_cell_170.png
2837,C99P60ThinF_IMG_20150918_141351_cell_56.png
2838,C131P92ThinF_IMG_20151004_145410_cell_98.png
2839,C121P82ThinF_IMG_20151002_133427_cell_60.png
2840,C62P23N_ThinF_IMG_20150818_133211_cell_43.png
2841,C122P83ThinF_IMG_20151002_150207_cell_88.png
2842,C105P66ThinF_IMG_20150924_095716_cell_2.png
2843,C113P74ThinF_IMG_20150930_134429_cell_31.png
2844,C13NThinF_IMG_20150614_131553_cell_126.png
2845,C124P85ThinF_IMG_20151002_155223_cell_125.png
2846,C83P44ThinF_IMG_20150817_134820_cell_164.png
2847,C130P91ThinF_IMG_20151004_141341_cell_91.png
2848,C188P149ThinF_IMG_20151203_134449_cell_69.png
2849,C105P66ThinF_IMG_20150924_095034_cell_112.png
2850,C135P96ThinF_IMG_20151005_123715_cell_81.png
2851,C241NThinF_IMG_20151207_124115_cell_29.png
2852,C170P131ThinF_IMG_20151119_120019_cell_154.png
2853,C240ThinF_IMG_20151127_115328_cell_104.png
2854,C135P96ThinF_IMG_20151005_124204_cell_82.png
2855,C209ThinF_IMG_20151029_160721_cell_126.png
2856,C100P61ThinF_IMG_20150918_144348_cell_120.png
2857,C239ThinF_IMG_20151127_113202_cell_265.png
2858,C74P35_ThinF_IMG_20150815_120957_cell_32.png
2859,C109P70ThinF_IMG_20150930_103113_cell_3.png
2860,C170P131ThinF_IMG_20151119_115918_cell_247.png
2861,C104P65ThinF_IMG_20150918_171154_cell_3.png
2862,C120P81ThinF_IMG_20151002_125443_cell_54.png
2863,C65P26N_ThinF_IMG_20150818_154714_cell_41.png
2864,C38P3thinF_original_IMG_20150621_112246_cell_123.png
2865,C221ThinF_IMG_20151106_160304_cell_170.png
2866,C210ThinF_IMG_20151029_162439_cell_101.png
2867,C61P22N_ThinF_IMG_20150818_112704_cell_73.png
2868,C157P118ThinF_IMG_20151115_164755_cell_138.png
2869,C177P138NThinF_IMG_20151201_143025_cell_78.png
2870,C145P106ThinF_IMG_20151016_154719_cell_81.png
2871,C225ThinF_IMG_20151112_113735_cell_201.png
2872,C58P19thinF_IMG_20150802_121847_cell_45.png
2873,C227ThinF_IMG_20151112_135158_cell_198.png
2874,C160P121ThinF_IMG_20151116_092925_cell_44.png
2875,C65P26N_ThinF_IMG_20150818_154624_cell_17.png
2876,C206ThinF_IMG_20151029_141047_cell_96.png
2877,C146P107ThinF_IMG_20151018_140044_cell_207.png
2878,C107P68ThinF_IMG_20150924_221909_cell_134.png
2879,C62P23N_ThinF_IMG_20150818_133055_cell_133.png
2880,C231ThinF_IMG_20151112_153041_cell_32.png
2881,C236ThinF_IMG_20151127_102635_cell_209.png
2882,C58P19thinF_IMG_20150802_122215_cell_27.png
2883,C88P49ThinF_IMG_20150820_150141_cell_183.png
2884,C235ThinF_IMG_20151112_164723_cell_140.png
2885,C59P20thinF_IMG_20150803_112802_cell_100.png
2886,C227ThinF_IMG_20151112_135308_cell_60.png
2887,C74P35_ThinF_IMG_20150815_113951_cell_91.png
2888,C116P77ThinF_IMG_20150930_171739_cell_32.png
2889,C227ThinF_IMG_20151112_135509_cell_37.png
2890,C151P112ThinF_IMG_20151115_122342_cell_228.png
2891,C142P103ThinF_IMG_20151005_221900_cell_67.png
2892,C142P103ThinF_IMG_20151005_222440_cell_6.png
2893,C79P40ThinF_IMG_20150817_103139_cell_43.png
2894,C100P61ThinF_IMG_20150918_145609_cell_113.png
2895,C156P117ThinF_IMG_20151115_154313_cell_171.png
2896,C180P141NThinF_IMG_20151201_163751_cell_31.png
2897,C144P105ThinF_IMG_20151015_163432_cell_169.png
2898,C73P34_ThinF_IMG_20150815_111114_cell_97.png
2899,C178P139NThinF_IMG_20151201_155012_cell_88.png
2900,C226ThinF_IMG_20151112_131546_cell_245.png
2901,C215ThinF_IMG_20151106_133643_cell_100.png
2902,C157P118ThinF_IMG_20151115_162818_cell_3.png
2903,C236ThinF_IMG_20151127_102428_cell_141.png
2904,C157P118ThinF_IMG_20151115_163915_cell_85.png
2905,C84P45ThinF_IMG_20150818_101412_cell_26.png
2906,C101P62ThinF_IMG_20150918_151507_cell_32.png
2907,C89P50ThinF_IMG_20150820_162153_cell_73.png
2908,C37BP2_thinF_IMG_20150620_132440a_cell_25.png
2909,C38P3thinF_original_IMG_20150621_112246_cell_187.png
2910,C169P130ThinF_IMG_20151118_163539_cell_213.png
2911,C235ThinF_IMG_20151112_164834_cell_130.png
2912,C49P10thinF_IMG_20150724_103233_cell_133.png
2913,C37BP2_thinF_IMG_20150620_133238a_cell_90.png
2914,C136P97ThinF_IMG_20151005_140646_cell_82.png
2915,C142P103ThinF_IMG_20151005_221931_cell_149.png
2916,C185P146ThinF_IMG_20151203_110817_cell_24.png
2917,C93P54ThinF_IMG_20150821_163452_cell_68.png
2918,C145P106ThinF_IMG_20151016_154309_cell_82.png
2919,C226ThinF_IMG_20151112_131408_cell_220.png
2920,C134P95ThinF_IMG_20151005_121834_cell_42.png
2921,C207ThinF_IMG_20151029_143952_cell_230.png
2922,C59P20thinF_IMG_20150803_111333_cell_64.png
2923,C173P134NThinF_IMG_20151130_115339_cell_122.png
2924,C142P103ThinF_IMG_20151005_222255_cell_67.png
2925,C128P89ThinF_IMG_20151004_130408_cell_45.png
2926,C168P129ThinF_IMG_20151118_160516_cell_55.png
2927,C67P28N_ThinF_IMG_20150819_133000_cell_119.png
2928,C188P149ThinF_IMG_20151203_134419_cell_40.png
2929,C122P83ThinF_IMG_20151002_144610_cell_26.png
2930,C166P127ThinF_IMG_20151117_193235_cell_11.png
2931,C102P63ThinF_IMG_20150918_162155_cell_32.png
2932,C214ThinF_IMG_20151106_114526_cell_136.png
2933,C173P134NThinF_IMG_20151130_115339_cell_152.png
2934,C216ThinF_IMG_20151106_135653_cell_168.png
2935,C232ThinF_IMG_20151112_154251_cell_256.png
2936,C184P145ThinF_IMG_20151203_103637_cell_39.png
2937,C107P68ThinF_IMG_20150924_222535_cell_53.png
2938,C164P125ThinF_IMG_20151116_113651_cell_69.png
2939,C59P20thinF_IMG_20150803_111333_cell_125.png
2940,C62P23N_ThinF_IMG_20150818_132811_cell_168.png
2941,C132P93ThinF_IMG_20151004_151733_cell_79.png
2942,C233ThinF_IMG_20151112_161119_cell_277.png
2943,C134P95ThinF_IMG_20151005_122331_cell_19.png
2944,C164P125ThinF_IMG_20151116_113550_cell_141.png
2945,C226ThinF_IMG_20151112_131622_cell_82.png
2946,C67P28N_ThinF_IMG_20150819_121053_cell_176.png
2947,C129P90ThinF_IMG_20151004_133421_cell_87.png
2948,C4thin_original_IMG_20150608_170016_cell_117.png
2949,C84P45ThinF_IMG_20150818_101412_cell_32.png
2950,C51AP12thinF_IMG_20150724_162636_cell_75.png
2951,C146P107ThinF_IMG_20151018_140044_cell_134.png
2952,C62P23N_ThinF_IMG_20150818_133211_cell_172.png
2953,C146P107ThinF_IMG_20151018_140439_cell_167.png
2954,C145P106ThinF_IMG_20151016_154756_cell_51.png
2955,C172P133ThinF_IMG_20151119_155343_cell_173.png
2956,C98P59ThinF_IMG_20150917_153938_cell_26.png
2957,C42P5thin_original_IMG_20150623_135746_cell_130.png
2958,C175P136NThinF_IMG_20151127_141253_cell_167.png
2959,C206ThinF_IMG_20151029_140538_cell_208.png
2960,C79P40ThinF_IMG_20150817_103139_cell_134.png
2961,C87P48ThinF_IMG_20150820_132327_cell_31.png
2962,C151P112ThinF_IMG_20151115_121725_cell_19.png
2963,C62P23N_ThinF_IMG_20150818_132811_cell_134.png
2964,C189P150ThinF_IMG_20151203_141455_cell_60.png
2965,C80P41ThinF_IMG_20150817_110608_cell_120.png
2966,C175P136NThinF_IMG_20151127_141253_cell_33.png
2967,C181P142ThinF_IMG_20151127_160616_cell_54.png
2968,C53P14thinF_IMG_20150726_114606_cell_112.png
2969,C233ThinF_IMG_20151112_161119_cell_140.png
2970,C80P41ThinF_IMG_20150817_111246_cell_27.png
2971,C141P102ThinF_IMG_20151005_214338_cell_115.png
2972,C177P138NThinF_IMG_20151201_142514_cell_92.png
2973,C49P10thinF_IMG_20150724_102330_cell_59.png
2974,C167P128ReThinF_IMG_20151201_110011_cell_128.png
2975,C131P92ThinF_IMG_20151004_150208_cell_63.png
2976,C61P22N_ThinF_IMG_20150818_112518_cell_130.png
2977,C151P112ThinF_IMG_20151115_121725_cell_224.png
2978,C133P94ThinF_IMG_20151004_155331_cell_21.png
2979,C231ThinF_IMG_20151112_153359_cell_91.png
2980,C180P141NThinF_IMG_20151201_163702_cell_168.png
2981,C104P65ThinF_IMG_20150918_170850_cell_140.png
2982,C182P143NThinF_IMG_20151201_172257_cell_56.png
2983,C221ThinF_IMG_20151106_160022_cell_49.png
2984,C203ThinF_IMG_20151029_104112_cell_126.png
2985,C151P112ThinF_IMG_20151115_121644_cell_139.png
2986,C152P113ThinF_IMG_20151115_124557_cell_90.png
2987,C155P116ThinF_IMG_20151115_143156_cell_26.png
2988,C220ThinF_IMG_20151106_154510_cell_14.png
2989,C165P126ThinF_IMG_20151117_172859_cell_143.png
2990,C52P13thinF_IMG_20150725_125847_cell_59.png
2991,C241NThinF_IMG_20151207_124643_cell_26.png
2992,C58P19thinF_IMG_20150802_123134_cell_119.png
2993,C103P64ThinF_IMG_20150918_164553_cell_35.png
2994,C55P16thinF_IMG_20150728_123510_cell_35.png
2995,C70P31_ThinF_IMG_20150813_130510_cell_70.png
2996,C53P14thinF_IMG_20150726_114439_cell_69.png
2997,C189P150ThinF_IMG_20151203_141901_cell_73.png
2998,C160P121ThinF_IMG_20151116_093109_cell_53.png
2999,C128P89ThinF_IMG_20151004_131753_cell_49.png
3000,C140P101ThinF_IMG_20151005_210207_cell_43.png
3001,C5NThinF_IMG_20150609_122006_cell_54.png
3002,C159P120ThinF_IMG_20151115_190421_cell_52.png
3003,C139P100ThinF_IMG_20151005_182822_cell_79.png
3004,C6NThinF_IMG_20150609_121955_cell_54.png
3005,C166P127ThinF_IMG_20151117_193931_cell_153.png
3006,C48P9thinF_IMG_20150721_160406_cell_128.png
3007,C221ThinF_IMG_20151106_160022_cell_117.png
3008,C93P54ThinF_IMG_20150821_163452_cell_60.png
3009,C62P23N_ThinF_IMG_20150818_132811_cell_176.png
3010,C111P72ThinF_IMG_20150930_112430_cell_107.png
3011,C176P137NThinF_IMG_20151201_114035_cell_69.png
3012,C118P79ThinF_IMG_20151002_110725_cell_69.png
3013,C78P39ThinF_IMG_20150606_103413_cell_141.png
3014,C186P147NThinF_IMG_20151203_150859_cell_51.png
3015,C108P69ThinF_IMG_20150924_225511_cell_99.png
3016,C100P61ThinF_IMG_20150918_145042_cell_7.png
3017,C145P106ThinF_IMG_20151016_154641_cell_78.png
3018,C228ThinF_IMG_20151112_142900_cell_245.png
3019,C116P77ThinF_IMG_20150930_171739_cell_54.png
3020,C57P18thinF_IMG_20150729_110305_cell_104.png
3021,C229ThinF_IMG_20151112_144222_cell_132.png
3022,C182P143NThinF_IMG_20151201_171836_cell_79.png
3023,C230ThinF_IMG_20151112_150753_cell_145.png
3024,C96P57ThinF_IMG_20150824_105531_cell_55.png
3025,C106P67ThinF_IMG_20150924_103811_cell_32.png
3026,C138P99ThinF_IMG_20151005_170905_cell_148.png
3027,C33P1thinF_IMG_20150619_121300a_cell_135.png
3028,C66P27N_ThinF_IMG_20150818_164754_cell_163.png
3029,C49P10thinF_IMG_20150724_103233_cell_106.png
3030,C111P72ThinF_IMG_20150930_112827_cell_117.png
3031,C219ThinF_IMG_20151106_150314_cell_63.png
3032,C184P145ThinF_IMG_20151203_104153_cell_54.png
3033,C238NThinF_IMG_20151207_114444_cell_141.png
3034,C136P97ThinF_IMG_20151005_142437_cell_65.png
3035,C90P51ThinF_IMG_20150821_115700_cell_62.png
3036,C231ThinF_IMG_20151112_153246_cell_46.png
3037,C81P42ThinF_IMG_20150817_120856_cell_147.png
3038,C123P84ThinF_IMG_20151002_151851_cell_107.png
3039,C129P90ThinF_IMG_20151004_133538_cell_1.png
3040,C81P42ThinF_IMG_20150817_120712_cell_61.png
3041,C77P38ThinF_IMG_20150602_143524_cell_136.png
3042,C201ThinF_IMG_20150930_143502_cell_67.png
3043,C89P50ThinF_IMG_20150820_162153_cell_99.png
3044,C61P22N_ThinF_IMG_20150818_112704_cell_155.png
3045,C212ThinF_IMG_20151106_105437_cell_143.png
3046,C48P9thinF_IMG_20150721_161055_cell_91.png
3047,C33P1thinF_IMG_20150619_120838a_cell_91.png
3048,C220ThinF_IMG_20151106_154533_cell_53.png
3049,C210ThinF_IMG_20151029_162834_cell_108.png
3050,C80P41ThinF_IMG_20150817_111246_cell_90.png
3051,C221ThinF_IMG_20151106_155857_cell_13.png
3052,C158P119ThinF_IMG_20151115_181136_cell_19.png
3053,C144P105ThinF_IMG_20151015_163142_cell_246.png
3054,C208ThinF_IMG_20151029_151017_cell_107.png
3055,C72P33_ThinF_IMG_20150815_104843_cell_91.png
3056,C85P46ThinF_IMG_20150820_105301_cell_219.png
3057,C95P56ThinF_IMG_20150821_171242_cell_95.png
3058,C219ThinF_IMG_20151106_150135_cell_102.png
3059,C113P74ThinF_IMG_20150930_140646_cell_28.png
3060,C42P5thin_original_IMG_20150623_135746_cell_140.png
3061,C225ThinF_IMG_20151112_113953_cell_229.png
3062,C216ThinF_IMG_20151106_134733_cell_120.png
3063,C171P132ThinF_IMG_20151119_152913_cell_117.png
3064,C153P114ThinF_IMG_20151115_135746_cell_58.png
3065,C213ThinF_IMG_20151106_112422_cell_139.png
3066,C171P132ThinF_IMG_20151119_153512_cell_147.png
3067,C201ThinF_IMG_20150930_143411_cell_134.png
3068,C139P100ThinF_IMG_20151005_183601_cell_90.png
3069,C112P73ThinF_IMG_20150930_131753_cell_60.png
3070,C92P53ThinF_IMG_20150821_150457_cell_217.png
3071,C166P127ThinF_IMG_20151117_194932_cell_129.png
3072,C109P70ThinF_IMG_20150930_103113_cell_103.png
3073,C165P126ThinF_IMG_20151117_172356_cell_158.png
3074,C2NThinF_IMG_20150604_114631_cell_141.png
3075,C140P101ThinF_IMG_20151005_211735_cell_143.png
3076,C233ThinF_IMG_20151112_161119_cell_270.png
3077,C97P58ThinF_IMG_20150917_151320_cell_51.png
3078,C176P137NThinF_IMG_20151201_122811_cell_26.png
3079,C217ThinF_IMG_20151106_141500_cell_63.png
3080,C156P117ThinF_IMG_20151115_155104_cell_208.png
3081,C85P46ThinF_IMG_20150820_105301_cell_136.png
3082,C127P88ThinF_IMG_20151004_111526_cell_6.png
3083,C149P110ThinF_IMG_20151115_114910_cell_237.png
3084,C59P20thinF_IMG_20150803_111333_cell_36.png
3085,C144P105ThinF_IMG_20151015_163142_cell_206.png
3086,C95P56ThinF_IMG_20150821_171631_cell_64.png
3087,C185P146ThinF_IMG_20151203_111121_cell_64.png
3088,C74P35_ThinF_IMG_20150815_114555_cell_71.png
3089,C127P88ThinF_IMG_20151004_111220_cell_54.png
3090,C226ThinF_IMG_20151112_131408_cell_214.png
3091,C128P89ThinF_IMG_20151004_130549_cell_50.png
3092,C214ThinF_IMG_20151106_115440_cell_187.png
3093,C205ThinF_IMG_20151106_152003_cell_94.png
3094,C167P128ReThinF_IMG_20151201_110011_cell_53.png
3095,C176P137NThinF_IMG_20151201_122444_cell_7.png
3096,C157P118ThinF_IMG_20151115_163759_cell_125.png
3097,C101P62ThinF_IMG_20150923_170246_cell_7.png
3098,C147P108ThinF_IMG_20151115_095606_cell_72.png
3099,C102P63ThinF_IMG_20150918_161826_cell_70.png
3100,C106P67ThinF_IMG_20150924_102245_cell_63.png
3101,C210ThinF_IMG_20151029_162605_cell_12.png
3102,C76P37ThinF_IMG_20150815_172902_cell_109.png
3103,C115P76ThinF_IMG_20150930_163156_cell_85.png
3104,C153P114ThinF_IMG_20151115_135911_cell_10.png
3105,C202ThinF_IMG_20151015_152333_cell_150.png
3106,C121P82ThinF_IMG_20151002_133739_cell_72.png
3107,C85P46ThinF_IMG_20150820_110143_cell_102.png
3108,C156P117ThinF_IMG_20151115_154435_cell_204.png
3109,C53P14thinF_IMG_20150726_115046_cell_139.png
3110,C96P57ThinF_IMG_20150824_112132_cell_187.png
3111,C74P35_ThinF_IMG_20150815_120712_cell_108.png
3112,C227ThinF_IMG_20151112_135818_cell_152.png
3113,C201ThinF_IMG_20150930_143411_cell_60.png
3114,C229ThinF_IMG_20151112_144222_cell_153.png
3115,C120P81ThinF_IMG_20151002_130918_cell_35.png
3116,C121P82ThinF_IMG_20151002_134805_cell_19.png
3117,C184P145ThinF_IMG_20151203_102405_cell_98.png
3118,C172P133ThinF_IMG_20151119_155307_cell_217.png
3119,C54P15thinF_IMG_20150728_113006_cell_23.png
3120,C158P119ThinF_IMG_20151115_181558_cell_191.png
3121,C187P148NThinF_IMG_20151203_153036_cell_98.png
3122,C46P7ThinF_IMG_20151130_210843_cell_42.png
3123,C49P10thinF_IMG_20150724_102330_cell_152.png
3124,C107P68ThinF_IMG_20150924_222630_cell_151.png
3125,C56P17thinF_IMG_20150728_153328_cell_69.png
3126,C164P125ThinF_IMG_20151116_113651_cell_24.png
3127,C217ThinF_IMG_20151106_141649_cell_147.png
3128,C1_thinF_IMG_20150604_104919_cell_173.png
3129,C94P55ThinF_IMG_20150821_170249_cell_211.png
3130,C217ThinF_IMG_20151106_141135_cell_74.png
3131,C203ThinF_IMG_20151029_102123_cell_178.png
3132,C122P83ThinF_IMG_20151002_150207_cell_153.png
3133,C94P55ThinF_IMG_20150821_165118_cell_68.png
3134,C114P75ThinF_IMG_20150930_151150_cell_104.png
3135,C5NThinF_IMG_20150609_122020_cell_37.png
3136,C33P1thinF_IMG_20150619_115808a_cell_52.png
3137,C219ThinF_IMG_20151106_145927_cell_173.png
3138,C51AP12thinF_IMG_20150724_162636_cell_15.png
3139,C67P28N_ThinF_IMG_20150819_121240_cell_112.png
3140,C129P90ThinF_IMG_20151004_133921_cell_72.png
3141,C133P94ThinF_IMG_20151004_155518_cell_52.png
3142,C2NThinF_IMG_20150604_115238_cell_117.png
3143,C76P37ThinF_IMG_20150815_173019_cell_145.png
3144,C180P141NThinF_IMG_20151201_165601_cell_95.png
3145,C121P82ThinF_IMG_20151002_135237_cell_77.png
3146,C168P129ThinF_IMG_20151118_154126_cell_97.png
3147,C185P146ThinF_IMG_20151203_110933_cell_16.png
3148,C125P86ThinF_IMG_20151004_101158_cell_71.png
3149,C151P112ThinF_IMG_20151115_121843_cell_68.png
3150,C64P25N_ThinF_IMG_20150818_153517_cell_122.png
3151,C67P28N_ThinF_IMG_20150819_121053_cell_68.png
3152,C76P37ThinF_IMG_20150815_165356_cell_174.png
3153,C102P63ThinF_IMG_20150918_161508_cell_172.png
3154,C121P82ThinF_IMG_20151002_134953_cell_5.png
3155,C114P75ThinF_IMG_20150930_150145_cell_111.png
3156,C144P105ThinF_IMG_20151015_155149_cell_149.png
3157,C105P66ThinF_IMG_20150924_100655_cell_64.png
3158,C58P19thinF_IMG_20150802_122520_cell_107.png
3159,C222ThinF_IMG_20151115_151015_cell_75.png
3160,C128P89ThinF_IMG_20151004_131030_cell_142.png
3161,C240ThinF_IMG_20151127_115545_cell_127.png
3162,C124P85ThinF_IMG_20151002_155026_cell_117.png
3163,C63P24N_ThinF_IMG_20150818_143319_cell_32.png
3164,C123P84ThinF_IMG_20151002_150931_cell_143.png
3165,C67P28N_ThinF_IMG_20150819_132441_cell_117.png
3166,C59P20thinF_IMG_20150803_111333_cell_134.png
3167,C37BP2_thinF_IMG_20150620_133238a_cell_32.png
3168,C214ThinF_IMG_20151106_115440_cell_72.png
3169,C152P113ThinF_IMG_20151115_125038_cell_137.png
3170,C227ThinF_IMG_20151112_135422_cell_173.png
3171,C229ThinF_IMG_20151112_144534_cell_127.png
3172,C189P150ThinF_IMG_20151203_141004_cell_57.png
3173,C228ThinF_IMG_20151112_142109_cell_244.png
3174,C161P122ThinF_IMG_20151116_101126_cell_101.png
3175,C101P62ThinF_IMG_20150918_155731_cell_25.png
3176,C71P32_ThinF_IMG_20150813_163655_cell_141.png
3177,C169P130ThinF_IMG_20151118_163539_cell_148.png
3178,C207ThinF_IMG_20151029_143711_cell_188.png
3179,C222ThinF_IMG_20151115_150057_cell_11.png
3180,C100P61ThinF_IMG_20150918_145609_cell_48.png
3181,C49P10thinF_IMG_20150724_102951_cell_193.png
3182,C149P110ThinF_IMG_20151115_114629_cell_75.png
3183,C222ThinF_IMG_20151115_150925_cell_187.png
3184,C125P86ThinF_IMG_20151004_102205_cell_57.png
3185,C46P7ThinF_IMG_20151130_205756_cell_7.png
3186,C87P48ThinF_IMG_20150820_132642_cell_160.png
3187,C129P90ThinF_IMG_20151004_133329_cell_71.png
3188,C234ThinF_IMG_20151112_162843_cell_213.png
3189,C182P143NThinF_IMG_20151201_171836_cell_40.png
3190,C181P142ThinF_IMG_20151127_160514_cell_33.png
3191,C143P104ThinF_IMG_20151005_225746_cell_115.png
3192,C119P80ThinF_IMG_20151002_124425_cell_121.png
3193,C169P130ThinF_IMG_20151118_173039_cell_107.png
3194,C58P19thinF_IMG_20150802_123134_cell_172.png
3195,C109P70ThinF_IMG_20150930_102944_cell_138.png
3196,C181P142ThinF_IMG_20151127_155722_cell_158.png
3197,C240ThinF_IMG_20151127_115223_cell_87.png
3198,C123P84ThinF_IMG_20151002_151432_cell_70.png
3199,C113P74ThinF_IMG_20150930_140646_cell_147.png
3200,C185P146ThinF_IMG_20151203_110448_cell_243.png
3201,C84P45ThinF_IMG_20150818_102325_cell_20.png
3202,C206ThinF_IMG_20151029_141047_cell_73.png
3203,C47P8thin_Original_Motic_IMG_20150714_093715_cell_76.png
3204,C209ThinF_IMG_20151029_160857_cell_126.png
3205,C124P85ThinF_IMG_20151002_155026_cell_119.png
3206,C93P54ThinF_IMG_20150821_163815_cell_122.png
3207,C116P77ThinF_IMG_20150930_171954_cell_9.png
3208,C179P140ThinF_IMG_20151127_153436_cell_82.png
3209,C109P70ThinF_IMG_20150930_102812_cell_50.png
3210,C51AP12thinF_IMG_20150724_162636_cell_17.png
3211,C227ThinF_IMG_20151112_135818_cell_266.png
3212,C152P113ThinF_IMG_20151115_125038_cell_88.png
3213,C205ThinF_IMG_20151106_151800_cell_161.png
3214,C66P27N_ThinF_IMG_20150818_164008_cell_144.png
3215,C184P145ThinF_IMG_20151203_102543_cell_4.png
3216,C210ThinF_IMG_20151029_162934_cell_136.png
